"subj","Session_name","seq","item","cond","sentence","question","correct","RT_question","whole_sentence_readingtime","List","actual_seq","ffdR1","ffdR2","ffdR3","ffdR4","ffdR5","ffdR6","ffdR7","ffdR8","ffdR9","ffdR10","ffdR11","ffdR12","ffdR13","ffdR14","ffdR15","ffdR16","ffdR17","ffdR18","ffdR19","ffdR20","ffdR21","ffdR22","ffdR23","ffdR24","ffdR25","gzR1","gzR2","gzR3","gzR4","gzR5","gzR6","gzR7","gzR8","gzR9","gzR10","gzR11","gzR12","gzR13","gzR14","gzR15","gzR16","gzR17","gzR18","gzR19","gzR20","gzR21","gzR22","gzR23","gzR24","gzR25","ttR1","ttR2","ttR3","ttR4","ttR5","ttR6","ttR7","ttR8","ttR9","ttR10","ttR11","ttR12","ttR13","ttR14","ttR15","ttR16","ttR17","ttR18","ttR19","ttR20","ttR21","ttR22","ttR23","ttR24","ttR25","reginR1","reginR2","reginR3","reginR4","reginR5","reginR6","reginR7","reginR8","reginR9","reginR10","reginR11","reginR12","reginR13","reginR14","reginR15","reginR16","reginR17","reginR18","reginR19","reginR20","reginR21","reginR22","reginR23","reginR24","reginR25","regoutR1","regoutR2","regoutR3","regoutR4","regoutR5","regoutR6","regoutR7","regoutR8","regoutR9","regoutR10","regoutR11","regoutR12","regoutR13","regoutR14","regoutR15","regoutR16","regoutR17","regoutR18","regoutR19","regoutR20","regoutR21","regoutR22","regoutR23","regoutR24","regoutR25"
160,"G_N007",42,15,"NPS_AMB","The engineer maintained the equipment required constant supervision from senior technicians.","Did the engineer maintain the equipment?",0,4667.87,23721.74,"g",42,NA,83,243,NA,306,262,232,199,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,83,243,0,306,262,232,356,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,5835,677,3646,3212,2286,848,180,340,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",76,16,"MVRR_AMB","The little girl fed the lamb remained relatively calm despite having asked for beef.","Did the girl feed the lamb?",1,1799.39,6534.84,"g",75,NA,173,150,NA,141,240,223,382,NA,172,218,207,NA,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,150,0,141,240,223,382,0,172,218,207,0,234,0,0,0,0,0,0,0,0,0,0,0,0,173,656,531,539,501,1074,739,192,172,218,514,0,234,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,0,0,1,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,1,0,1,NA,1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",47,18,"MVRR_UAMB","The governor who was awarded the contract received sweeping support across the entire state.","Did the governor award the contract to someone?",1,4507.62,4627.08,"g",47,193,NA,187,NA,96,188,160,248,NA,145,161,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,0,187,0,96,188,335,248,0,145,161,0,0,397,0,0,0,0,0,0,0,0,0,0,0,193,176,187,163,319,188,710,473,196,546,161,0,0,397,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",29,19,"NPZ_AMB","Before the patient called the treatment continued causing uncomfortable side effects like nausea.","Did the patient's nausea last for a while?",1,2135.55,8328.07,"g",29,NA,168,NA,158,NA,317,609,152,250,NA,174,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,168,0,317,0,317,609,152,793,0,304,0,288,0,0,0,0,0,0,0,0,0,0,0,0,189,168,284,1026,384,1270,1391,152,1165,0,304,0,288,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",86,20,"AGREE","After the tutor stops, the student starts working independently on the questions.","Does the tutor stop the student?",1,2039.84,3961.85,"g",85,181,NA,172,123,NA,332,278,263,229,NA,NA,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,0,345,295,0,332,278,263,229,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,345,295,0,520,530,458,626,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",70,20,"NPS_UAMB","The operator observed that the machine started working efficiently all of a sudden.","Did the machine turn out to be functional?",1,3042.45,5284.63,"g",69,NA,138,288,NA,155,363,226,198,169,NA,NA,148,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,303,288,0,155,363,226,198,169,0,0,148,169,0,0,0,0,0,0,0,0,0,0,0,0,0,430,907,0,324,363,226,198,365,676,0,148,169,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,NA,0,0,0,0,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,1,0,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",92,21,"AGREE","Once the head surgeon begins, the operation achieves incredible results given the risks involved.","Is the operation successful?",1,1557.72,8256.96,"g",91,NA,NA,143,306,336,NA,236,217,167,251,271,NA,333,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,143,306,336,0,236,217,167,251,271,0,333,238,0,0,0,0,0,0,0,0,0,0,0,0,710,143,501,620,0,881,1048,782,484,602,0,701,577,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,1,0,NA,1,1,0,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,1,1,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",31,21,"NPS_AMB","The dancer knew the ballet achieved incredible success for a small local production.","What production achieved incredible success?",1,2348.12,5623.24,"g",31,NA,196,NA,NA,167,146,241,108,NA,92,206,248,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,196,0,0,167,146,241,108,0,92,206,248,251,0,0,0,0,0,0,0,0,0,0,0,0,0,376,181,133,548,676,379,293,0,92,417,477,543,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",24,22,"NPZ_UAMB","After the contestant lost, the money became unavailable despite his previous three wins in a row.","How many times did the contestant win?",1,3547.48,7819.49,"g",24,NA,NA,219,152,146,184,192,313,246,227,76,NA,200,NA,174,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,219,152,146,184,192,313,246,227,76,0,200,0,174,144,0,0,0,0,0,0,0,0,0,167,0,1382,613,301,652,351,313,908,227,360,182,326,148,262,144,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",69,23,"NPZ_AMB","Once the new chef started the restaurant separated mediocre cooks from gifted ones.","Did the chef join the restaurant recently?",1,2241.7,12537.21,"g",68,NA,NA,150,NA,229,NA,208,149,150,270,NA,312,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,150,0,229,0,364,462,150,270,0,312,130,0,0,0,0,0,0,0,0,0,0,0,0,367,639,559,708,1521,0,2158,1968,786,456,191,525,130,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,0,1,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",34,24,"NPS_UAMB","The apprentice baker discovered that the oven produced smaller cakes because it heated too fast.","Did the apprentice baker discover the oven?",1,4038.13,5528,"g",34,NA,188,311,308,NA,157,170,233,168,NA,90,NA,169,NA,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,188,311,308,0,157,170,233,168,0,262,0,169,0,187,0,0,0,0,0,0,0,0,0,0,0,381,311,877,135,157,345,233,527,0,609,0,340,277,305,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,0,0,NA,0,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",90,24,"UNAGREE","However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.","Do the experiments produce excessive alcohol?",1,2084.85,6729.8,"g",89,NA,175,NA,159,223,NA,233,238,100,269,NA,364,223,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,393,0,344,223,0,233,238,266,269,0,364,223,91,0,0,0,0,0,0,0,0,0,0,0,247,393,0,689,223,150,992,769,469,372,110,364,223,566,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,1,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,1,0,1,0,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",23,25,"RC_Subj","The bus driver who followed the kids wondered about the location of a hotel.","Who was being followed?",1,3095.16,4075.27,"g",23,NA,NA,NA,120,188,NA,262,263,NA,183,NA,218,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,120,188,0,262,263,0,183,0,218,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,803,120,583,0,262,263,166,357,103,218,0,358,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,1,NA,0,0,1,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,1,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",78,26,"RC_Subj","The chef who distracted the cameraman poured the flour onto the counter.","Who was being distracted?",1,3001.22,5179.79,"g",77,NA,324,NA,284,154,539,210,196,329,262,NA,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,324,0,284,154,837,210,351,329,467,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,350,284,154,837,563,581,329,467,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",67,27,"RC_Obj","The children who the father woke bothered him about the trip to the beach.","Who was woken up?",1,1414.51,11859.86,"g",66,134,140,NA,357,NA,224,65,NA,229,NA,160,NA,NA,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,140,0,357,0,224,346,0,229,0,160,0,0,261,0,0,0,0,0,0,0,0,0,0,0,134,713,1058,785,2667,1092,964,454,681,0,726,0,0,261,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,1,1,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",45,28,"RC_Obj","The class that the teacher disliked skimmed the reading for the week.","Who was disliked?",1,2441.59,8110.52,"g",45,NA,87,NA,284,NA,202,172,NA,184,NA,NA,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,87,0,284,0,202,172,0,420,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,507,797,957,1410,370,400,608,0,236,323,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",25,37,"RC_Subj","The manager who visited the boss remembered some inconvenient facts.","Who remembered the facts?",1,2941.97,5113.04,"g",25,NA,184,161,180,NA,NA,131,159,268,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,184,161,180,0,0,131,159,421,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,335,406,285,377,1002,159,956,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",39,38,"RC_Subj","The mathematician who visited the chairman created a solution to the wellknown problem.","Who created the solution?",1,1440.36,7284.28,"g",39,NA,203,161,165,168,151,363,NA,174,NA,NA,236,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,203,161,165,168,415,363,0,327,0,0,236,256,0,0,0,0,0,0,0,0,0,0,0,0,0,620,384,628,462,1486,790,0,327,0,0,436,463,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,1,0,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",13,39,"RC_Obj","The monkeys that the zookeepers watched charged the bars of their cage.","Who charged the bars of the cage?",1,4835.61,10573.9,"g",13,NA,NA,134,141,161,NA,347,NA,297,NA,209,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,134,141,161,0,512,0,297,0,209,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,415,613,818,985,1341,753,858,107,1207,607,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,1,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",16,40,"RC_Obj","The movie star who the organizers visited proposed an annual prize.","Who proposed a prize?",1,1258.86,8222.53,"g",16,NA,178,166,NA,NA,237,349,275,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,178,166,0,0,237,349,275,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,908,167,898,1219,1136,593,164,745,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",10,49,"AttachMulti","In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.","Where was Clyde?",1,3452.42,5227.57,"g",10,NA,NA,98,71,NA,174,NA,215,NA,NA,161,199,NA,375,NA,NA,191,NA,134,NA,NA,NA,NA,NA,NA,0,0,319,250,0,174,0,215,0,0,161,199,0,375,0,0,413,0,342,0,0,0,0,0,0,0,0,501,699,0,380,185,215,227,212,161,199,0,375,0,0,413,0,520,0,0,0,0,0,0,NA,NA,1,1,NA,0,1,0,0,1,0,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,1,NA,NA,1,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
160,"G_N007",41,50,"AttachHigh","Edwin has been reading about the sister of the actors who was visiting the resort in Death Valley.","Where was the resort?",1,2183.22,11214.26,"g",41,NA,138,NA,177,NA,164,NA,169,NA,NA,207,NA,166,NA,80,NA,NA,181,NA,NA,NA,NA,NA,NA,NA,0,138,0,177,0,164,0,169,0,0,207,0,166,0,266,0,0,181,0,0,0,0,0,0,0,0,138,0,680,348,433,455,662,532,750,893,575,1731,0,368,213,143,344,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,NA,0,NA,1,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",63,51,"AttachLow","From the gallery, Franny observed the nurses of the surgeon who was in charge of the operation currently underway.","Where was Franny?",1,2260.12,7135.24,"g",62,NA,273,NA,112,503,NA,237,NA,231,190,NA,249,NA,230,NA,NA,205,220,183,NA,NA,NA,NA,NA,NA,0,273,0,112,503,0,237,0,231,190,0,249,0,230,0,0,205,220,183,0,0,0,0,0,0,147,353,163,112,873,0,686,99,487,576,99,497,270,414,0,0,205,568,310,0,0,0,0,0,0,1,1,1,0,0,NA,1,1,0,1,1,0,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,0,0,NA,0,NA,1,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA
160,"G_N007",15,56,"AttachHigh","At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.","Who lied?",1,1626.86,12879.54,"g",15,NA,146,NA,179,NA,203,NA,NA,175,NA,329,289,NA,263,NA,NA,170,NA,209,NA,NA,NA,NA,NA,NA,0,146,0,179,0,203,0,0,384,0,329,289,0,263,0,0,170,0,209,0,0,0,0,0,0,0,902,0,1206,718,1087,728,200,929,996,1037,475,274,263,233,408,170,135,209,0,0,0,0,0,0,NA,1,NA,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,NA,0,NA,1,0,NA,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
160,"G_N007",38,57,"AttachLow","During the demonstration, someone photographed the soldiers of the lieutenant who was camouflaged and hiding in the trees.","Who hid in the trees?",0,6626.35,11183.61,"g",38,147,NA,241,220,195,NA,101,NA,NA,54,259,NA,100,193,NA,NA,189,114,NA,NA,NA,NA,NA,NA,NA,147,0,395,220,195,0,101,0,0,54,259,0,100,193,0,0,189,114,0,0,0,0,0,0,0,291,0,765,434,653,0,1212,389,375,1287,326,1168,938,357,175,0,189,114,0,0,0,0,0,0,0,1,NA,1,1,0,NA,1,1,1,1,0,1,0,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",27,63,"AttachLow","Down at the pub, Ollie gossiped about the daughter of the nurses who were at church last Sunday in grimy shorts.","Where was Ollie?",1,3293.38,9577.47,"g",27,178,NA,NA,188,139,98,NA,NA,164,213,NA,NA,202,NA,NA,168,256,165,171,NA,213,NA,NA,NA,NA,178,0,0,188,308,257,0,0,164,213,0,0,202,0,0,168,256,165,171,0,491,0,0,0,0,178,104,0,259,667,803,416,244,616,213,445,316,202,954,0,761,447,165,171,0,624,0,0,0,0,NA,1,NA,0,1,0,1,1,0,0,1,0,0,1,NA,1,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,NA,NA,1,0,0,0,NA,1,NA,NA,NA,NA
160,"G_N007",51,69,"AttachLow","Before the exhibition, Silas telephoned the friend of the bodybuilders who write fan fiction about Batman.","Who writes fan fiction?",1,1365.48,8287.08,"g",51,141,NA,191,222,283,NA,153,NA,NA,273,157,220,NA,204,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,0,191,554,283,0,153,0,0,273,157,220,0,365,0,134,0,0,0,0,0,0,0,0,0,509,0,337,718,602,0,633,157,230,1523,157,669,474,365,0,423,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,NA,1,1,0,1,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",77,73,"FILLER1","There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.","Which market is Apple rumored to enter?",1,2141.8,6325.16,"g",76,NA,193,NA,322,NA,165,NA,158,NA,158,NA,396,138,184,NA,179,NA,254,NA,296,298,NA,NA,NA,NA,0,193,0,322,0,165,0,486,0,158,0,396,317,184,0,179,0,254,0,296,298,0,0,0,0,0,193,0,322,263,368,0,486,0,158,0,736,589,184,0,179,0,254,0,1061,428,0,0,0,0,NA,NA,NA,0,1,0,NA,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,1,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA
160,"G_N007",30,74,"FILLER1","A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.","Who hates the bill most?",1,1765.11,4788.27,"g",30,NA,NA,351,NA,136,148,NA,146,NA,246,166,NA,NA,275,80,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,0,0,351,0,136,308,0,146,0,246,166,0,0,370,253,0,0,190,0,0,0,0,0,0,0,0,181,526,0,136,436,157,146,0,246,166,180,0,370,253,172,189,448,0,0,0,0,0,0,0,NA,1,1,NA,0,1,1,0,NA,0,0,1,NA,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,0,0,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",5,75,"FILLER1","The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.","At which point are people resistent to a wider range of temperature?",1,4428.27,6514.53,"g",5,NA,NA,NA,NA,NA,125,NA,NA,162,275,244,277,NA,207,NA,NA,249,NA,209,146,NA,NA,NA,NA,NA,0,0,0,0,0,125,0,0,162,275,244,277,0,349,0,0,249,0,209,146,0,0,0,0,0,0,256,286,89,562,343,0,304,362,275,244,542,0,349,171,0,500,0,457,341,0,0,0,0,0,NA,1,1,0,1,0,NA,0,0,0,0,0,NA,0,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,1,1,NA,NA,NA,NA,NA
160,"G_N007",60,76,"FILLER1","Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.","Did the man escape Peter's attempt to attack?",1,3005.93,16495.19,"g",59,NA,336,240,272,NA,158,587,217,254,NA,349,199,NA,148,109,NA,189,NA,276,268,NA,199,98,NA,NA,0,336,449,272,0,340,587,217,254,0,349,199,0,148,109,0,513,0,276,268,0,199,98,0,0,486,976,2656,1291,1329,504,1779,217,453,632,349,619,0,266,408,0,513,278,276,268,0,199,257,0,0,1,1,1,1,1,0,1,0,1,1,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,1,0,NA,0,1,NA,0,0,NA,0,NA,0,0,NA,0,1,NA,NA
160,"G_N007",48,77,"FILLER1","Some months later, Michael Larson saw another opportunity to stack the odds in his favor with a dash of ingenuity.","Did Larson see more than one opportunity?",1,2076.31,9512.69,"g",48,NA,94,50,265,178,NA,238,156,NA,NA,171,NA,112,NA,NA,70,NA,NA,201,197,NA,NA,NA,NA,NA,0,94,50,265,178,0,238,340,0,0,171,0,315,0,0,70,0,0,201,478,0,0,0,0,0,0,328,204,446,178,0,614,730,196,169,319,251,471,241,253,195,0,621,674,1053,0,0,0,0,0,NA,1,1,0,0,NA,1,0,1,1,0,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA
160,"G_N007",37,78,"FILLER1","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.","Is the leader cocnered about the weather?",1,2109.02,7835.38,"g",37,NA,NA,137,367,322,NA,176,154,99,NA,172,246,NA,NA,160,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,0,0,137,367,322,0,176,154,282,0,172,389,0,0,160,0,0,309,0,0,0,0,0,0,0,0,560,292,367,747,177,352,616,464,0,395,389,0,360,493,233,0,309,0,0,0,0,0,0,0,NA,1,0,0,1,1,1,1,1,NA,1,0,NA,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,1,0,NA,0,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",64,79,"FILLER1","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Was Greg Anderson asked to testify?",1,1990.67,8447.87,"g",63,NA,200,199,NA,233,336,174,NA,155,NA,NA,162,212,208,173,NA,284,286,NA,NA,NA,NA,NA,NA,NA,0,200,199,0,347,336,174,0,350,0,0,162,212,208,173,0,284,286,0,0,0,0,0,0,0,129,619,748,0,512,973,174,0,788,305,0,433,212,208,611,0,588,490,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,NA,1,1,NA,0,0,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,NA,NA,1,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA
160,"G_N007",33,80,"FILLER1","Owls are more flexible than humans because a bird's head is only connected by one socket pivot.","Are humans less flexible than owls?",1,2131.93,4677.98,"g",33,NA,222,215,173,NA,289,NA,154,217,166,NA,114,131,NA,NA,88,178,NA,NA,NA,NA,NA,NA,NA,NA,0,363,215,173,0,289,0,154,217,166,0,114,131,0,0,88,240,0,0,0,0,0,0,0,0,320,363,437,395,0,484,168,154,217,166,0,114,131,0,0,88,240,0,0,0,0,0,0,0,0,1,0,1,0,NA,0,1,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,0,0,NA,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA
