"subj","Session_name","seq","item","cond","sentence","question","correct","RT_question","whole_sentence_readingtime","List","actual_seq","ffdR1","ffdR2","ffdR3","ffdR4","ffdR5","ffdR6","ffdR7","ffdR8","ffdR9","ffdR10","ffdR11","ffdR12","ffdR13","ffdR14","ffdR15","ffdR16","ffdR17","ffdR18","ffdR19","ffdR20","ffdR21","ffdR22","ffdR23","ffdR24","ffdR25","gzR1","gzR2","gzR3","gzR4","gzR5","gzR6","gzR7","gzR8","gzR9","gzR10","gzR11","gzR12","gzR13","gzR14","gzR15","gzR16","gzR17","gzR18","gzR19","gzR20","gzR21","gzR22","gzR23","gzR24","gzR25","gpR1","gpR2","gpR3","gpR4","gpR5","gpR6","gpR7","gpR8","gpR9","gpR10","gpR11","gpR12","gpR13","gpR14","gpR15","gpR16","gpR17","gpR18","gpR19","gpR20","gpR21","gpR22","gpR23","gpR24","gpR25","ttR1","ttR2","ttR3","ttR4","ttR5","ttR6","ttR7","ttR8","ttR9","ttR10","ttR11","ttR12","ttR13","ttR14","ttR15","ttR16","ttR17","ttR18","ttR19","ttR20","ttR21","ttR22","ttR23","ttR24","ttR25","reginR1","reginR2","reginR3","reginR4","reginR5","reginR6","reginR7","reginR8","reginR9","reginR10","reginR11","reginR12","reginR13","reginR14","reginR15","reginR16","reginR17","reginR18","reginR19","reginR20","reginR21","reginR22","reginR23","reginR24","reginR25","regoutR1","regoutR2","regoutR3","regoutR4","regoutR5","regoutR6","regoutR7","regoutR8","regoutR9","regoutR10","regoutR11","regoutR12","regoutR13","regoutR14","regoutR15","regoutR16","regoutR17","regoutR18","regoutR19","regoutR20","regoutR21","regoutR22","regoutR23","regoutR24","regoutR25"
165,"G_N097",75,101,"FILLER1","John Thornton asked little of man or nature.","Did John Thorton expect a lot from other people?",1,1740.26,2415.6,"g",75,266,NA,251,159,NA,429,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,0,251,587,0,429,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,251,587,0,429,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,198,251,587,0,429,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"G_N097",71,102,"FILLER1","Proper ventilation will make a backdraft less likely.","Would proper ventilation reduce backdraft?",1,2086.52,1943.28,"g",71,386,216,NA,292,NA,111,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,216,0,292,0,385,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,216,0,292,0,385,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,216,0,292,0,385,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"G_N097",96,103,"FILLER2","For centuries, time was measured by the position of the sun with the use of sundials.","Were sundials used for centuries?",1,1991.86,4353.63,"g",96,NA,462,NA,209,132,NA,NA,186,NA,153,97,NA,242,NA,126,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1829,0,209,132,0,0,186,0,153,97,0,242,0,126,132,0,0,0,0,0,0,0,0,0,0,1829,0,209,132,0,0,186,0,350,97,0,242,0,126,132,0,0,0,0,0,0,0,0,0,0,1829,0,209,132,0,197,186,0,153,97,0,242,0,126,132,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,1,0,NA,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,1,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"G_N097",88,104,"FILLER2","The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.","Were the wraps around the girl's feet tighter after they were re-wrapped?",1,3360.86,3305.33,"g",88,NA,224,199,NA,304,214,301,NA,199,NA,200,NA,161,NA,284,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,224,199,0,304,214,301,0,199,0,200,0,161,0,284,124,0,0,0,0,0,0,0,0,0,0,224,199,0,304,214,301,0,199,0,200,0,161,0,284,124,0,0,0,0,0,0,0,0,0,0,224,199,0,304,214,301,0,199,0,200,0,161,0,284,124,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"G_N097",92,105,"FILLER2","The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.","Did the astronauts move the container by themselves?",1,3477.02,3746.68,"g",92,NA,258,255,NA,308,NA,129,NA,253,NA,254,194,156,NA,196,78,NA,259,181,93,NA,NA,NA,NA,NA,0,258,255,0,308,0,129,0,253,0,254,583,301,0,196,78,0,259,181,93,0,0,0,0,0,0,258,255,0,308,0,129,0,253,0,254,583,301,0,196,78,0,259,181,93,0,0,0,0,0,0,258,255,0,308,0,129,0,253,0,254,583,301,0,196,78,0,259,181,93,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA
165,"G_N097",86,106,"FILLER2","Very similar, but even more striking, is the evidence from athletic training.","Is athletic training the only source of evidence?",1,1412.89,2810.46,"g",86,NA,314,199,287,198,196,NA,274,NA,NA,238,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,314,199,287,198,196,0,274,0,0,238,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,392,287,198,196,0,274,0,0,323,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,199,287,198,196,0,274,0,85,238,168,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,NA,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"G_N097",90,108,"FILLER2","It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.","What better describes Winstanley?",1,2550.88,8720.12,"g",90,NA,NA,286,200,129,NA,237,333,NA,199,146,242,187,NA,NA,172,237,178,NA,NA,NA,NA,NA,NA,NA,0,0,286,600,129,0,368,333,0,199,538,242,187,0,0,172,237,178,0,0,0,0,0,0,0,0,0,408,600,129,0,1533,333,0,199,538,242,187,0,0,270,237,2588,0,0,0,0,0,0,0,0,574,286,1494,551,235,368,548,0,249,884,466,359,0,98,430,237,485,0,0,0,0,0,0,0,NA,1,NA,1,1,0,0,0,NA,0,1,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,NA,0,0,0,0,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA
165,"G_N097",94,109,"FILLER2","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.","What happened to the area?",1,1163.91,4953.19,"g",94,NA,199,300,392,NA,237,209,NA,231,NA,199,NA,NA,185,213,136,210,NA,224,NA,NA,141,494,NA,NA,0,418,300,392,0,237,271,0,231,0,199,0,0,185,213,136,210,0,224,0,0,141,494,0,0,0,418,300,740,0,448,271,0,231,0,199,0,0,185,213,136,210,0,224,0,0,141,494,0,0,0,552,514,392,211,237,271,0,231,0,199,0,0,185,213,136,210,0,224,0,0,141,494,0,0,NA,1,1,0,1,0,0,NA,0,NA,0,NA,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,0,0,1,NA,1,0,NA,0,NA,0,NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA
165,"G_N097",84,110,"FILLER2","Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.","What is steam sterilization good for?",1,2540.96,8792.66,"g",84,NA,211,282,235,NA,283,NA,NA,249,192,NA,149,233,NA,169,191,NA,170,153,NA,NA,NA,NA,NA,NA,0,211,282,235,0,283,0,0,249,192,0,149,233,0,278,191,0,170,153,0,0,0,0,0,0,0,1739,282,235,0,283,0,0,249,192,0,3697,233,0,278,191,0,170,153,0,0,0,0,0,0,1362,2416,1063,235,244,283,205,0,435,285,0,149,233,0,278,191,0,170,153,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,0,0,NA,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
165,"G_N097",79,111,"FILLER2","From coal to cars, Chinese floods tangle supply chains worldwide.","Do the floods have a global economic effect?",1,1210.93,3234.42,"g",79,NA,361,374,NA,235,230,NA,204,250,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,361,374,0,235,443,0,204,250,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,374,0,235,1091,0,204,250,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,374,0,662,664,0,204,250,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"G_N097",80,112,"FILLER2","This new film marks 10 years since the death of the superstar.","How long has the artist passed away?",1,1727.54,2461.5,"g",80,NA,212,271,407,NA,251,NA,138,NA,NA,170,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212,271,407,0,251,0,138,0,0,170,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,271,407,0,251,0,138,0,0,170,106,0,0,0,0,0,0,0,0,0,0,0,0,0,462,212,271,407,0,251,0,138,0,0,170,106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",5,73,"FILLER1","There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.","Which market is Apple rumored to enter?",1,2515.88,18868.61,"g",5,282,NA,252,196,NA,256,175,NA,209,NA,270,NA,186,181,NA,287,NA,443,NA,257,161,NA,NA,NA,NA,282,0,252,196,0,256,175,0,209,0,270,0,186,181,0,287,0,443,0,257,161,0,0,0,0,282,0,758,196,0,256,175,0,209,0,270,0,5878,181,0,471,0,443,0,257,6804,0,0,0,0,1010,580,817,1068,398,620,1016,943,943,661,1927,1820,1376,365,165,426,0,595,0,1107,343,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,NA,0,NA,1,0,NA,NA,NA,NA,0,NA,1,0,NA,0,0,NA,0,NA,0,NA,1,0,NA,1,NA,0,NA,0,1,NA,NA,NA,NA
166,"G_N115",69,74,"FILLER1","A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.","Who hates the bill most?",1,1260.37,4290.78,"g",68,NA,NA,332,188,NA,259,164,262,NA,300,164,NA,166,NA,213,NA,195,239,NA,NA,NA,NA,NA,NA,NA,0,0,332,188,0,259,164,262,0,300,164,0,166,0,213,0,349,239,0,0,0,0,0,0,0,0,0,332,464,0,259,164,474,0,300,164,0,166,0,401,0,349,503,0,0,0,0,0,0,0,0,0,486,310,0,259,376,262,0,300,164,0,166,188,213,0,613,239,0,0,0,0,0,0,0,NA,NA,1,0,NA,0,1,0,NA,0,0,NA,0,1,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,0,1,NA,0,0,NA,0,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",23,75,"FILLER1","The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.","At which point are people resistent to a wider range of temperature?",0,5106.69,6295.43,"g",23,NA,224,219,NA,334,185,NA,103,152,NA,203,49,176,NA,253,NA,282,NA,267,89,NA,NA,NA,NA,NA,0,224,219,0,334,185,0,103,152,0,203,49,176,0,253,0,282,0,267,89,0,0,0,0,0,0,224,219,0,334,185,0,103,152,0,203,49,305,0,452,0,282,0,267,2304,0,0,0,0,0,0,421,219,0,657,185,109,301,389,0,421,339,176,199,467,0,282,227,433,254,0,0,0,0,0,NA,1,0,NA,1,0,1,0,1,NA,0,1,0,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,NA,1,NA,0,NA,0,1,NA,NA,NA,NA,NA
166,"G_N115",62,76,"FILLER1","Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.","Did the man escape Peter's attempt to attack?",1,3514.89,21603.19,"g",62,NA,NA,NA,NA,NA,NA,NA,139,NA,188,NA,409,165,NA,264,NA,200,NA,NA,347,NA,NA,296,NA,NA,0,0,0,0,0,0,0,139,0,188,0,409,165,0,264,0,387,0,0,347,0,0,296,0,0,0,0,0,0,0,0,0,10277,0,188,0,2165,165,0,264,0,387,0,0,347,0,0,5183,0,0,7263,1797,902,1313,306,199,607,139,0,653,364,556,165,199,365,549,1341,128,0,1199,367,0,564,0,0,1,1,1,1,0,0,0,NA,NA,0,0,0,0,1,1,1,1,1,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,1,0,NA,0,NA,0,NA,NA,0,NA,NA,1,NA,NA
166,"G_N115",75,77,"FILLER1","Some months later, Michael Larson saw another opportunity to stack the odds in his favor with a dash of ingenuity.","Did Larson see more than one opportunity?",0,5405.04,7665.73,"g",74,NA,250,NA,198,312,NA,203,288,NA,NA,207,203,NA,334,178,NA,NA,NA,369,212,NA,NA,NA,NA,NA,0,539,0,198,312,0,203,288,0,0,207,203,0,334,178,0,0,0,369,212,0,0,0,0,0,0,539,0,198,312,0,203,288,0,0,207,506,0,334,178,0,0,0,507,3333,0,0,0,0,0,0,1062,0,686,312,0,679,648,158,303,433,412,0,334,422,0,0,345,369,442,0,0,0,0,0,NA,1,NA,1,0,NA,1,1,0,1,0,0,NA,0,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA
166,"G_N115",45,78,"FILLER1","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.","Is the leader cocnered about the weather?",1,2975.85,10675.32,"g",45,242,209,465,212,188,160,172,369,NA,224,103,318,NA,167,176,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,242,209,465,212,188,160,349,369,0,224,103,318,0,167,176,0,0,152,0,0,0,0,0,0,0,242,209,775,212,379,160,349,369,0,224,103,318,0,167,176,0,0,5396,0,0,0,0,0,0,0,383,725,590,1009,188,621,884,764,267,695,404,701,0,577,818,301,0,152,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,NA,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,NA,0,0,0,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",29,79,"FILLER1","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Was Greg Anderson asked to testify?",1,1833.61,6453.79,"g",29,216,152,259,NA,230,132,NA,NA,259,NA,NA,161,220,NA,201,NA,146,194,NA,NA,NA,NA,NA,NA,NA,216,152,259,0,230,132,0,0,259,0,0,161,220,0,201,0,146,194,0,0,0,0,0,0,0,216,152,259,0,230,132,0,0,259,0,0,565,220,0,201,0,146,2691,0,0,0,0,0,0,0,216,439,772,0,230,132,302,0,399,239,0,326,220,366,688,0,548,194,0,0,0,0,0,0,0,NA,1,1,NA,0,0,1,NA,0,1,NA,0,0,1,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",19,80,"FILLER1","Owls are more flexible than humans because a bird's head is only connected by one socket pivot.","Are humans less flexible than owls?",1,2428.3,11079.57,"g",19,303,NA,198,213,213,NA,193,NA,209,277,NA,NA,230,NA,205,154,146,NA,NA,NA,NA,NA,NA,NA,NA,303,0,300,213,213,0,193,0,209,277,0,0,230,0,205,154,146,0,0,0,0,0,0,0,0,303,0,781,213,213,0,193,0,209,277,0,0,230,0,205,547,6288,0,0,0,0,0,0,0,0,924,877,862,690,736,168,952,0,758,504,158,295,816,159,205,802,369,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,NA,0,1,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",31,81,"FILLER1","Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity?",1,4193.44,3561.88,"g",31,182,NA,227,165,NA,208,214,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,0,227,165,0,208,214,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,227,165,0,459,214,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,203,227,416,0,722,214,320,230,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",21,82,"FILLER1","Buck did not like it, but he bore up well to the work, taking pride in it.","How did Buck deal with his job?",1,2378.96,6821.88,"g",21,245,NA,204,232,NA,194,NA,156,NA,NA,NA,191,NA,181,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,0,374,232,0,194,0,156,0,0,0,191,0,181,224,0,0,0,0,0,0,0,0,0,0,245,0,585,232,0,194,0,156,0,0,0,1409,0,181,2597,0,0,0,0,0,0,0,0,0,0,756,0,693,607,0,378,404,301,387,245,203,638,0,339,648,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,NA,1,1,0,0,1,1,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,0,NA,NA,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",71,83,"FILLER1","These days, neuroscience is beginning to catch up to musicians who practice mentally.","Is neuroscience making progress in understanding how musicians can practice mentally?",1,4729.14,7437.72,"g",70,NA,290,264,174,109,NA,237,NA,NA,231,NA,227,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,290,264,174,109,0,237,0,0,231,0,227,162,0,0,0,0,0,0,0,0,0,0,0,0,0,558,1018,174,109,0,237,0,0,231,0,227,3774,0,0,0,0,0,0,0,0,0,0,0,0,523,886,978,174,514,0,552,196,0,833,0,1103,569,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,NA,1,0,NA,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,0,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",53,84,"FILLER1","Hybrid vehicles have a halo that makes owners feel righteous and their neighbors feel guilty for not doing as much to save the planet.","Why would the neighbors feel inferior?",1,3191.86,5419.79,"g",53,203,295,214,NA,259,NA,288,260,NA,344,NA,NA,278,NA,251,142,NA,241,NA,NA,NA,184,NA,162,NA,203,295,214,0,259,0,288,260,0,344,0,0,512,0,251,142,0,241,0,0,0,184,0,162,0,203,703,214,0,259,0,288,260,0,344,0,0,657,0,251,142,0,241,0,0,0,184,0,345,0,425,481,214,0,259,0,288,260,0,344,0,145,512,0,251,142,0,241,0,0,183,184,0,162,0,1,0,0,NA,0,NA,0,0,NA,0,NA,1,0,NA,0,0,NA,0,NA,NA,1,0,NA,0,NA,0,1,0,NA,0,NA,0,0,NA,0,NA,NA,1,NA,0,0,NA,0,NA,NA,NA,0,NA,1,NA
166,"G_N115",7,85,"FILLER1","Binge drinking may not necessarily kill or even damage brain cells, as commonly thought, a new animal study suggests.","What do most people think about binge drinking?",1,6412.16,7127.53,"g",7,NA,179,205,NA,209,205,NA,233,58,NA,191,NA,216,175,NA,NA,214,NA,289,NA,NA,NA,NA,NA,NA,0,179,205,0,209,205,0,233,58,0,305,0,216,175,0,0,214,0,412,0,0,0,0,0,0,0,1033,205,0,209,205,0,233,58,0,305,0,216,435,0,0,214,0,2688,0,0,0,0,0,0,489,1038,205,0,594,356,0,233,305,163,305,0,675,336,0,0,214,273,615,0,0,0,0,0,0,1,1,0,NA,0,0,NA,0,0,0,0,NA,1,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,NA,0,0,NA,0,NA,0,1,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
166,"G_N115",37,86,"FILLER1","When attacked, a skunk's natural inclination is to turn around, lick its tail and spray a noxious scent.","Are skunks inclined to face forward when attacked?",1,4491.09,4073.31,"g",37,169,160,NA,252,347,293,NA,223,NA,275,227,NA,129,NA,181,NA,194,135,NA,NA,NA,NA,NA,NA,NA,169,160,0,252,347,293,0,223,0,275,227,0,129,0,317,0,194,135,0,0,0,0,0,0,0,169,160,0,252,1053,293,0,223,0,275,227,0,129,0,317,0,194,135,0,0,0,0,0,0,0,169,160,0,611,694,293,0,223,0,275,227,0,129,0,317,0,194,135,0,0,0,0,0,0,0,NA,0,NA,1,0,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",41,87,"FILLER1","All that the brain has to work with are imperfect incoming electrical impulses announcing that things are happening.","Are electrical singals in our brain always correct?",1,2324.37,8747.61,"g",41,NA,220,NA,283,227,NA,148,148,NA,136,203,279,317,74,NA,171,NA,247,NA,NA,NA,NA,NA,NA,NA,0,220,0,283,227,0,148,148,0,136,203,279,317,74,0,171,0,247,0,0,0,0,0,0,0,0,220,0,283,840,0,148,148,0,1720,203,279,317,2781,0,171,0,247,0,0,0,0,0,0,0,583,825,143,658,536,427,148,569,191,751,721,550,519,318,0,171,0,247,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,NA,0,0,NA,1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",58,88,"FILLER1","There often seems to be more diving in soccer than in the Summer Olympics.","Do people frequently dive in soccer?",1,2184.05,9139.8,"g",58,NA,NA,242,NA,NA,203,224,NA,349,NA,NA,164,195,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,242,0,0,203,224,0,349,0,0,164,195,127,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,203,224,0,880,0,0,164,195,2119,0,0,0,0,0,0,0,0,0,0,0,0,369,662,0,0,710,633,0,635,224,343,164,195,459,169,0,0,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,1,1,NA,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,NA,1,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",39,89,"FILLER1","Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.","How would one describe Susan?",1,1993.39,11296.29,"g",39,332,NA,230,221,170,227,224,NA,252,NA,222,NA,NA,248,NA,232,166,NA,255,106,NA,NA,NA,NA,NA,3592,0,230,221,170,227,224,0,252,0,316,0,0,248,0,232,166,0,255,106,0,0,0,0,0,3592,0,636,221,170,227,690,0,252,0,316,0,0,248,0,232,166,0,255,2403,0,0,0,0,0,4009,0,788,402,170,907,337,0,252,236,316,173,0,432,0,533,166,0,495,192,0,0,0,0,0,1,NA,1,0,0,1,1,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,1,0,0,0,1,NA,0,NA,0,NA,NA,0,NA,0,0,NA,0,1,NA,NA,NA,NA,NA
166,"G_N115",60,90,"FILLER1","Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.","What is the average recycling rate?",1,4264.32,2685.44,"g",60,230,188,NA,272,176,152,NA,153,NA,NA,261,NA,NA,NA,215,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,188,0,272,176,152,0,153,0,0,261,0,0,0,215,112,0,0,0,0,0,0,0,0,0,230,188,0,425,176,152,0,153,0,0,261,0,0,0,215,296,0,0,0,0,0,0,0,0,0,230,188,153,272,176,152,0,153,0,0,261,0,184,0,215,112,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,0,NA,0,NA,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"G_N115",49,91,"FILLER1","As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",1,3301.37,5484.55,"g",49,NA,NA,NA,195,NA,232,279,240,252,299,NA,232,NA,202,NA,214,NA,NA,256,164,179,NA,NA,NA,NA,0,0,0,312,0,232,279,240,252,299,0,232,0,202,0,329,0,0,256,164,179,0,0,0,0,0,0,0,505,0,232,279,240,252,299,0,232,0,202,0,329,0,0,870,164,339,0,0,0,0,0,193,0,312,0,232,279,240,252,299,0,232,0,202,259,329,355,0,416,164,179,0,0,0,0,NA,1,NA,0,NA,0,0,0,0,0,NA,0,NA,0,1,0,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,NA,0,NA,0,NA,0,NA,NA,1,0,1,NA,NA,NA,NA
